Time,Frequency,dBFS
4.29569,2713.18,-43.2979
4.29569,2756.25,-43.8269
4.29569,2799.32,-59.0008
4.29569,2842.38,-73.8782
4.29569,2885.45,-73.7443
4.29569,2928.52,-64.443
4.29569,2971.58,-67.7788
4.29569,3014.65,-72.6436
4.29569,3057.71,-63.0208
4.29569,3100.78,-51.2757
4.29569,3143.85,-51.8756
4.29569,3186.91,-65.2546
4.29569,3229.98,-71.8811
4.29569,3273.05,-71.0821
4.29569,3316.11,-71.7432
4.29569,3359.18,-71.8036
4.29569,3402.25,-74.121
4.29569,3445.31,-66.3031
4.29569,3488.38,-52.6175
4.29569,3531.45,-52.2997
4.29569,3574.51,-64.7017
4.29569,3617.58,-83.4586
4.29569,3660.64,-83.2866
4.29569,3703.71,-76.696
4.29569,3746.78,-76.1519
4.29569,3789.84,-75.126
4.29569,3832.91,-71.6997
4.29569,3875.98,-63.7277
4.29569,3919.04,-72.7343
4.29569,3962.11,-65.9118
4.29569,4005.18,-70.0008
4.29569,4048.24,-83.5904
4.29569,4091.31,-81.2765
4.29569,4134.38,-83.2517
4.29569,4177.44,-87.1356
4.29569,4220.51,-76.5175
4.29569,4263.57,-67.094
4.29569,4306.64,-66.4606
4.29569,4349.71,-74.3603
4.29569,4392.77,-88.8576
4.29569,4435.84,-92.043
4.29569,4478.91,-82.3074
4.29569,4521.97,-88.3479
4.29569,4565.04,-100.226
4.29569,4608.11,-90.5809
4.29569,4651.17,-75.2611
4.29569,4694.24,-74.1021
4.29569,4737.3,-88.5034
4.29569,4780.37,-85.4253
4.29569,4823.44,-88.6162
4.29569,4866.5,-83.4548
4.29569,4909.57,-90.7341
4.29569,4952.64,-88.0925
4.29569,4995.7,-78.9069
4.29569,5038.77,-84.7322
4.29569,5081.84,-78.4137
4.29569,5124.9,-86.7534
4.29569,5167.97,-82.0092
4.29569,5211.04,-84.9403
4.29569,5254.1,-86.0085
4.29569,5297.17,-84.8455
4.29569,5340.23,-83.3161
4.29569,5383.3,-88.5276
4.29569,5426.37,-81.0659
4.29569,5469.43,-75.6602
4.29569,5512.5,-83.2663
4.3073,0,-79.7478
4.3073,43.0664,-75.0722
4.3073,86.1328,-64.3552
4.3073,129.199,-57.7776
4.3073,172.266,-43.1404
4.3073,215.332,-39.178
4.3073,258.398,-48.2362
4.3073,301.465,-48.3425
4.3073,344.531,-34.0618
4.3073,387.598,-27.3007
4.3073,430.664,-32.0193
4.3073,473.73,-52.7438
4.3073,516.797,-61.8792
4.3073,559.863,-50.8123
4.3073,602.93,-44.7243
4.3073,645.996,-47.5118
4.3073,689.062,-55.6288
4.3073,732.129,-44.4845
4.3073,775.195,-36.8523
4.3073,818.262,-39.9996
4.3073,861.328,-60.1075
4.3073,904.395,-59.8708
4.3073,947.461,-52.4813
4.3073,990.527,-56.2515
4.3073,1033.59,-58.5775
4.3073,1076.66,-66.1048
4.3073,1119.73,-53.4638
4.3073,1162.79,-45.1844
4.3073,1205.86,-49.6027
4.3073,1248.93,-70.6757
4.3073,1291.99,-67.1196
4.3073,1335.06,-67.8096
4.3073,1378.12,-67.7951
4.3073,1421.19,-81.2901
4.3073,1464.26,-64.0048
4.3073,1507.32,-48.8895
4.3073,1550.39,-42.3859
4.3073,1593.46,-45.9941
4.3073,1636.52,-62.229
4.3073,1679.59,-79.1616
4.3073,1722.66,-62.3128
4.3073,1765.72,-55.1313
4.3073,1808.79,-59.2802
4.3073,1851.86,-66.8144
4.3073,1894.92,-54.1567
4.3073,1937.99,-45.5905
4.3073,1981.05,-48.0593
4.3073,2024.12,-60.7617
4.3073,2067.19,-77.621
4.3073,2110.25,-80.2782
4.3073,2153.32,-86.2881
4.3073,2196.39,-68.8501
4.3073,2239.45,-63.7969
4.3073,2282.52,-58.3375
4.3073,2325.59,-48.1354
4.3073,2368.65,-50.2647
4.3073,2411.72,-66.7116
4.3073,2454.79,-72.0498
4.3073,2497.85,-71.1902
4.3073,2540.92,-73.3701
4.3073,2583.98,-77.7773
4.3073,2627.05,-77.091
4.3073,2670.12,-52.3317
4.3073,2713.18,-43.0322
4.3073,2756.25,-45.3938
4.3073,2799.32,-62.3989
4.3073,2842.38,-74.8619
4.3073,2885.45,-77.6051
4.3073,2928.52,-66.725
4.3073,2971.58,-63.6323
4.3073,3014.65,-68.6021
4.3073,3057.71,-60.0435
4.3073,3100.78,-50.5204
4.3073,3143.85,-53.8113
4.3073,3186.91,-78.5119
4.3073,3229.98,-73.6926
4.3073,3273.05,-73.8421
4.3073,3316.11,-72.8685
4.3073,3359.18,-73.982
4.3073,3402.25,-103.723
4.3073,3445.31,-59.0426
4.3073,3488.38,-52.6311
4.3073,3531.45,-57.1142
4.3073,3574.51,-69.6604
4.3073,3617.58,-79.4082
4.3073,3660.64,-80.3669
4.3073,3703.71,-90.9703
4.3073,3746.78,-93.1816
4.3073,3789.84,-75.5665
4.3073,3832.91,-66.6921
4.3073,3875.98,-60.9484
4.3073,3919.04,-68.345
4.3073,3962.11,-67.4339
4.3073,4005.18,-69.1131
4.3073,4048.24,-79.764
4.3073,4091.31,-72.8012
4.3073,4134.38,-73.8679
4.3073,4177.44,-87.5555
4.3073,4220.51,-81.8489
4.3073,4263.57,-66.9668
4.3073,4306.64,-69.2508
4.3073,4349.71,-83.7564
4.3073,4392.77,-77.9381
4.3073,4435.84,-90.37
4.3073,4478.91,-79.2208
4.3073,4521.97,-79.6638
4.3073,4565.04,-78.4573
4.3073,4608.11,-85.2668
4.3073,4651.17,-68.5327
4.3073,4694.24,-66.5684
4.3073,4737.3,-73.3883
4.3073,4780.37,-84.5002
4.3073,4823.44,-87.4473
4.3073,4866.5,-86.8953
4.3073,4909.57,-83.43
4.3073,4952.64,-81.1566
4.3073,4995.7,-73.9487
4.3073,5038.77,-66.8792
4.3073,5081.84,-67.5035
4.3073,5124.9,-74.3873
4.3073,5167.97,-80.0954
4.3073,5211.04,-83.187
4.3073,5254.1,-84.5809
4.3073,5297.17,-102.191
4.3073,5340.23,-86.1542
4.3073,5383.3,-93.9085
4.3073,5426.37,-76.5554
4.3073,5469.43,-73.9339
4.3073,5512.5,-82.6953
4.31891,0,-76.4915
4.31891,43.0664,-86.7477
4.31891,86.1328,-70.3775
4.31891,129.199,-53.8191
4.31891,172.266,-40.3425
4.31891,215.332,-37.7707
4.31891,258.398,-44.796
4.31891,301.465,-45.8272
4.31891,344.531,-31.1164
4.31891,387.598,-28.0699
4.31891,430.664,-37.4676
4.31891,473.73,-42.7221
4.31891,516.797,-61.1974
4.31891,559.863,-52.6781
4.31891,602.93,-46.7181
4.31891,645.996,-43.8006
4.31891,689.062,-48.2371
4.31891,732.129,-44.3293
4.31891,775.195,-39.4657
4.31891,818.262,-44.6154
4.31891,861.328,-60.6441
4.31891,904.395,-60.4912
4.31891,947.461,-58.9005
4.31891,990.527,-49.417
4.31891,1033.59,-49.0294
4.31891,1076.66,-50.5884
4.31891,1119.73,-52.8877
4.31891,1162.79,-48.8071
4.31891,1205.86,-50.7596
4.31891,1248.93,-63.3391
4.31891,1291.99,-71.8468
4.31891,1335.06,-70.055
4.31891,1378.12,-61.1182
4.31891,1421.19,-61.5535
4.31891,1464.26,-60.8723
4.31891,1507.32,-49.9753
4.31891,1550.39,-44.053
4.31891,1593.46,-48.8602
4.31891,1636.52,-70.2563
4.31891,1679.59,-68.296
4.31891,1722.66,-72.9747
4.31891,1765.72,-57.2944
4.31891,1808.79,-62.462
4.31891,1851.86,-62.3035
4.31891,1894.92,-52.9493
4.31891,1937.99,-49.7455
4.31891,1981.05,-54.2482
4.31891,2024.12,-67.3719
4.31891,2067.19,-85.572
4.31891,2110.25,-66.7397
4.31891,2153.32,-58.9091
4.31891,2196.39,-52.9021
4.31891,2239.45,-49.3516
4.31891,2282.52,-46.9793
4.31891,2325.59,-44.1414
4.31891,2368.65,-51.932
4.31891,2411.72,-68.3153
4.31891,2454.79,-69.8878
4.31891,2497.85,-70.8832
4.31891,2540.92,-71.1823
4.31891,2583.98,-68.5329
4.31891,2627.05,-67.964
4.31891,2670.12,-53.0952
4.31891,2713.18,-46.6432
4.31891,2756.25,-50.9995
4.31891,2799.32,-68.6864
4.31891,2842.38,-78.6429
4.31891,2885.45,-79.486
4.31891,2928.52,-70.3954
4.31891,2971.58,-66.208
4.31891,3014.65,-65.8825
4.31891,3057.71,-52.6451
4.31891,3100.78,-48.6542
4.31891,3143.85,-55.4549
4.31891,3186.91,-78.832
4.31891,3229.98,-72.0241
4.31891,3273.05,-75.9889
4.31891,3316.11,-76.9933
4.31891,3359.18,-71.5325
4.31891,3402.25,-60.7351
4.31891,3445.31,-53.4616
4.31891,3488.38,-52.7913
4.31891,3531.45,-60.1259
4.31891,3574.51,-70.1658
4.31891,3617.58,-76.2233
4.31891,3660.64,-80.7542
4.31891,3703.71,-80.3787
4.31891,3746.78,-76.0336
4.31891,3789.84,-74.4358
4.31891,3832.91,-59.4175
4.31891,3875.98,-58.4406
4.31891,3919.04,-69.8027
4.31891,3962.11,-74.8206
4.31891,4005.18,-77.3483
4.31891,4048.24,-79.3127
4.31891,4091.31,-84.2582
4.31891,4134.38,-79.1227
4.31891,4177.44,-66.1326
4.31891,4220.51,-60.5488
4.31891,4263.57,-62.4856
4.31891,4306.64,-75.0377
4.31891,4349.71,-83.1911
4.31891,4392.77,-72.3027
4.31891,4435.84,-75.4817
4.31891,4478.91,-75.5251
4.31891,4521.97,-73.8158
4.31891,4565.04,-73.5718
4.31891,4608.11,-72.7778
4.31891,4651.17,-72.1348
4.31891,4694.24,-77.3034
4.31891,4737.3,-77.565
4.31891,4780.37,-81.3303
4.31891,4823.44,-90.4663
4.31891,4866.5,-81.9197
4.31891,4909.57,-75.2611
4.31891,4952.64,-72.5287
4.31891,4995.7,-69.1229
4.31891,5038.77,-67.2897
4.31891,5081.84,-70.5294
4.31891,5124.9,-86.5854
4.31891,5167.97,-78.8211
4.31891,5211.04,-76.2591
4.31891,5254.1,-83.6988
4.31891,5297.17,-74.252
4.31891,5340.23,-70.9053
4.31891,5383.3,-74.3579
4.31891,5426.37,-73.364
4.31891,5469.43,-80.268
4.31891,5512.5,-79.3903
4.33052,0,-73.6977
4.33052,43.0664,-90.7096
4.33052,86.1328,-70.3202
4.33052,129.199,-58.929
4.33052,172.266,-42.2021
4.33052,215.332,-36.6266
4.33052,258.398,-42.9329
4.33052,301.465,-50.0464
4.33052,344.531,-34.6176
4.33052,387.598,-26.4091
4.33052,430.664,-27.715
4.33052,473.73,-38.9947
4.33052,516.797,-58.6502
4.33052,559.863,-55.2479
4.33052,602.93,-45.3086
4.33052,645.996,-42.6463
4.33052,689.062,-47.1632
4.33052,732.129,-49.6236
4.33052,775.195,-43.7341
4.33052,818.262,-45.6161
4.33052,861.328,-48.9759
4.33052,904.395,-53.6579
4.33052,947.461,-68.7138
4.33052,990.527,-54.766
4.33052,1033.59,-52.9618
4.33052,1076.66,-51.3245
4.33052,1119.73,-52.2386
4.33052,1162.79,-49.6058
4.33052,1205.86,-52.7886
4.33052,1248.93,-67.6185
4.33052,1291.99,-61.0147
4.33052,1335.06,-59.0827
4.33052,1378.12,-57.6599
4.33052,1421.19,-58.2507
4.33052,1464.26,-55.7737
4.33052,1507.32,-57.1333
4.33052,1550.39,-50.1189
4.33052,1593.46,-56.4294
4.33052,1636.52,-58.4381
4.33052,1679.59,-56.1183
4.33052,1722.66,-66.58
4.33052,1765.72,-58.1962
4.33052,1808.79,-63.2532
4.33052,1851.86,-56.6805
4.33052,1894.92,-53.9442
4.33052,1937.99,-55.2323
4.33052,1981.05,-68.3079
4.33052,2024.12,-68.8576
4.33052,2067.19,-65.1357
4.33052,2110.25,-74.0193
4.33052,2153.32,-71.3049
4.33052,2196.39,-61.4611
4.33052,2239.45,-48.8524
4.33052,2282.52,-44.933
4.33052,2325.59,-50.7981
4.33052,2368.65,-56.6494
4.33052,2411.72,-68.1413
4.33052,2454.79,-67.1645
4.33052,2497.85,-67.6654
4.33052,2540.92,-72.4273
4.33052,2583.98,-67.8311
4.33052,2627.05,-71.5328
4.33052,2670.12,-59.2265
4.33052,2713.18,-60.2101
4.33052,2756.25,-67.6488
4.33052,2799.32,-74.0385
4.33052,2842.38,-71.0834
4.33052,2885.45,-72.3345
4.33052,2928.52,-69.1597
4.33052,2971.58,-64.1425
4.33052,3014.65,-67.3726
4.33052,3057.71,-55.6803
4.33052,3100.78,-53.6911
4.33052,3143.85,-60.2988
4.33052,3186.91,-78.9429
4.33052,3229.98,-84.4514
4.33052,3273.05,-74.8173
4.33052,3316.11,-72.1073
4.33052,3359.18,-61.2815
4.33052,3402.25,-58.6264
4.33052,3445.31,-71.802
4.33052,3488.38,-61.1484
4.33052,3531.45,-65.7345
4.33052,3574.51,-72.882
4.33052,3617.58,-77.8924
4.33052,3660.64,-81.4182
4.33052,3703.71,-71.7946
4.33052,3746.78,-70.7671
4.33052,3789.84,-69.551
4.33052,3832.91,-63.29
4.33052,3875.98,-63.7061
4.33052,3919.04,-70.5109
4.33052,3962.11,-74.4689
4.33052,4005.18,-69.0002
4.33052,4048.24,-66.3494
4.33052,4091.31,-65.248
4.33052,4134.38,-74.321
4.33052,4177.44,-68.0583
4.33052,4220.51,-63.3611
4.33052,4263.57,-67.117
4.33052,4306.64,-69.9727
4.33052,4349.71,-74.6184
4.33052,4392.77,-80.7373
4.33052,4435.84,-76.5202
4.33052,4478.91,-67.2831
4.33052,4521.97,-64.6933
4.33052,4565.04,-64.8428
4.33052,4608.11,-69.2414
4.33052,4651.17,-77.0064
4.33052,4694.24,-73.7284
4.33052,4737.3,-84.3618
4.33052,4780.37,-73.8289
4.33052,4823.44,-76.4456
4.33052,4866.5,-92.8227
4.33052,4909.57,-83.2994
4.33052,4952.64,-77.8504
4.33052,4995.7,-79.986
4.33052,5038.77,-84.7687
4.33052,5081.84,-76.2624
4.33052,5124.9,-93.8901
4.33052,5167.97,-74.6867
4.33052,5211.04,-82.6863
4.33052,5254.1,-86.0185
4.33052,5297.17,-84.8869
4.33052,5340.23,-78.3678
4.33052,5383.3,-91.3432
4.33052,5426.37,-71.7908
4.33052,5469.43,-67.3937
4.33052,5512.5,-69.2406
4.34213,0,-80.0156
4.34213,43.0664,-75.9368
4.34213,86.1328,-67.2805
4.34213,129.199,-56.434
4.34213,172.266,-46.8595
4.34213,215.332,-35.9424
4.34213,258.398,-37.0108
4.34213,301.465,-46.2366
4.34213,344.531,-35.9406
4.34213,387.598,-29.0872
4.34213,430.664,-29.174
4.34213,473.73,-29.1097
4.34213,516.797,-41.0801
4.34213,559.863,-52.2204
4.34213,602.93,-50.6545
4.34213,645.996,-40.9066
4.34213,689.062,-37.5923
4.34213,732.129,-42.173
4.34213,775.195,-51.6755
4.34213,818.262,-52.1598
4.34213,861.328,-45.8108
4.34213,904.395,-44.1594
4.34213,947.461,-53.245
4.34213,990.527,-64.7035
4.34213,1033.59,-58.9865
4.34213,1076.66,-52.717
4.34213,1119.73,-55.6403
4.34213,1162.79,-50.7661
4.34213,1205.86,-52.7792
4.34213,1248.93,-73.8918
4.34213,1291.99,-58.7066
4.34213,1335.06,-65.2998
4.34213,1378.12,-63.5287
4.34213,1421.19,-57.2008
4.34213,1464.26,-54.913
4.34213,1507.32,-51.1993
4.34213,1550.39,-51.0453
4.34213,1593.46,-61.722
4.34213,1636.52,-62.5025
4.34213,1679.59,-59.9009
4.34213,1722.66,-60.3853
4.34213,1765.72,-56.5613
4.34213,1808.79,-63.7653
4.34213,1851.86,-58.8988
4.34213,1894.92,-55.2168
4.34213,1937.99,-58.5569
4.34213,1981.05,-63.7368
4.34213,2024.12,-59.8101
4.34213,2067.19,-61.5854
4.34213,2110.25,-70.0876
4.34213,2153.32,-61.3249
4.34213,2196.39,-74.8067
4.34213,2239.45,-56.1356
4.34213,2282.52,-62.4563
4.34213,2325.59,-61.5542
4.34213,2368.65,-76.9095
4.34213,2411.72,-71.6168
4.34213,2454.79,-66.8702
4.34213,2497.85,-64.5892
4.34213,2540.92,-69.3111
4.34213,2583.98,-74.5191
4.34213,2627.05,-67.0729
4.34213,2670.12,-58.3375
4.34213,2713.18,-55.6986
4.34213,2756.25,-59.2593
4.34213,2799.32,-66.2865
4.34213,2842.38,-69.6014
4.34213,2885.45,-66.1597
4.34213,2928.52,-64.6034
4.34213,2971.58,-65.187
4.34213,3014.65,-79.512
4.34213,3057.71,-66.0813
4.34213,3100.78,-62.829
4.34213,3143.85,-64.3851
4.34213,3186.91,-88.4812
4.34213,3229.98,-73.4535
4.34213,3273.05,-72.0548
4.34213,3316.11,-62.7163
4.34213,3359.18,-62.9777
4.34213,3402.25,-71.8614
4.34213,3445.31,-66.3901
4.34213,3488.38,-68.2635
4.34213,3531.45,-71.5885
4.34213,3574.51,-68.5441
4.34213,3617.58,-76.482
4.34213,3660.64,-79.9257
4.34213,3703.71,-82.336
4.34213,3746.78,-76.3648
4.34213,3789.84,-74.4061
4.34213,3832.91,-89.3728
4.34213,3875.98,-72.0238
4.34213,3919.04,-73.3338
4.34213,3962.11,-76.5343
4.34213,4005.18,-72.1976
4.34213,4048.24,-67.0879
4.34213,4091.31,-69.0491
4.34213,4134.38,-69.1776
4.34213,4177.44,-71.144
4.34213,4220.51,-82.3722
4.34213,4263.57,-85.1442
4.34213,4306.64,-72.3757
4.34213,4349.71,-73.9352
4.34213,4392.77,-77.7883
4.34213,4435.84,-76.597
4.34213,4478.91,-79.8327
4.34213,4521.97,-83.732
4.34213,4565.04,-75.9367
4.34213,4608.11,-78.3297
4.34213,4651.17,-79.3607
4.34213,4694.24,-76.7738
4.34213,4737.3,-86.0815
4.34213,4780.37,-86.9143
4.34213,4823.44,-78.9486
4.34213,4866.5,-73.2468
4.34213,4909.57,-72.6627
4.34213,4952.64,-77.2835
4.34213,4995.7,-78.6223
4.34213,5038.77,-73.4961
4.34213,5081.84,-77.2308
4.34213,5124.9,-91.2594
4.34213,5167.97,-78.6052
4.34213,5211.04,-90.34
4.34213,5254.1,-83.6339
4.34213,5297.17,-83.7373
4.34213,5340.23,-88.2758
4.34213,5383.3,-86.2157
4.34213,5426.37,-93.5912
4.34213,5469.43,-78.5299
4.34213,5512.5,-79.0545
4.35374,0,-72.7417
4.35374,43.0664,-88.9853
4.35374,86.1328,-71.9769
4.35374,129.199,-52.1834
4.35374,172.266,-47.6021
4.35374,215.332,-34.6349
4.35374,258.398,-34.1674
4.35374,301.465,-38.2214
4.35374,344.531,-37.0063
4.35374,387.598,-36.1216
4.35374,430.664,-21.6934
4.35374,473.73,-17.6566
4.35374,516.797,-24.5254
4.35374,559.863,-40.1361
4.35374,602.93,-58.2239
4.35374,645.996,-37.615
4.35374,689.062,-36.9916
4.35374,732.129,-43.7519
4.35374,775.195,-37.8326
4.35374,818.262,-46.2428
4.35374,861.328,-45.2303
4.35374,904.395,-35.5677
4.35374,947.461,-31.6112
4.35374,990.527,-37.1369
4.35374,1033.59,-46.2705
4.35374,1076.66,-46.3936
4.35374,1119.73,-48.0945
4.35374,1162.79,-46.9682
4.35374,1205.86,-51.2879
4.35374,1248.93,-51.6507
4.35374,1291.99,-52.4232
4.35374,1335.06,-48.9112
4.35374,1378.12,-53.8061
4.35374,1421.19,-65.0954
4.35374,1464.26,-55.1513
4.35374,1507.32,-54.4373
4.35374,1550.39,-59.9821
4.35374,1593.46,-60.1135
4.35374,1636.52,-54.0395
4.35374,1679.59,-60.1973
4.35374,1722.66,-58.2436
4.35374,1765.72,-61.9502
4.35374,1808.79,-71.4127
4.35374,1851.86,-75.6414
4.35374,1894.92,-64.8312
4.35374,1937.99,-59.3123
4.35374,1981.05,-61.2915
4.35374,2024.12,-55.1978
4.35374,2067.19,-52.793
4.35374,2110.25,-56.4653
4.35374,2153.32,-67.1955
4.35374,2196.39,-65.2024
4.35374,2239.45,-55.1385
4.35374,2282.52,-61.4802
4.35374,2325.59,-57.9098
4.35374,2368.65,-62.9344
4.35374,2411.72,-63.1649
4.35374,2454.79,-68.7423
4.35374,2497.85,-66.8131
4.35374,2540.92,-64.7008
4.35374,2583.98,-67.2371
4.35374,2627.05,-61.9602
4.35374,2670.12,-63.959
4.35374,2713.18,-60.4405
4.35374,2756.25,-64.5905
4.35374,2799.32,-88.4877
4.35374,2842.38,-70.1014
4.35374,2885.45,-67.0533
4.35374,2928.52,-63.9316
4.35374,2971.58,-63.4438
4.35374,3014.65,-65.9728
4.35374,3057.71,-64.842
4.35374,3100.78,-68.0723
4.35374,3143.85,-63.273
4.35374,3186.91,-70.3213
4.35374,3229.98,-71.7111
4.35374,3273.05,-61.4522
4.35374,3316.11,-55.713
4.35374,3359.18,-53.3202
4.35374,3402.25,-57.4905
4.35374,3445.31,-71.2585
4.35374,3488.38,-66.2112
4.35374,3531.45,-65.8239
4.35374,3574.51,-67.9445
4.35374,3617.58,-61.8713
4.35374,3660.64,-67.1422
4.35374,3703.71,-74.2871
4.35374,3746.78,-69.5702
4.35374,3789.84,-68.1693
4.35374,3832.91,-56.9367
4.35374,3875.98,-57.7883
4.35374,3919.04,-62.3879
4.35374,3962.11,-65.683
4.35374,4005.18,-66.8983
4.35374,4048.24,-65.7394
4.35374,4091.31,-64.8352
4.35374,4134.38,-69.037
4.35374,4177.44,-70.8275
4.35374,4220.51,-65.7498
4.35374,4263.57,-65.1558
4.35374,4306.64,-69.5105
4.35374,4349.71,-76.0413
4.35374,4392.77,-68.6243
4.35374,4435.84,-64.1614
4.35374,4478.91,-63.8544
4.35374,4521.97,-62.9174
4.35374,4565.04,-70.8196
4.35374,4608.11,-70.7329
4.35374,4651.17,-74.5764
4.35374,4694.24,-77.1738
4.35374,4737.3,-62.7195
4.35374,4780.37,-59.5603
4.35374,4823.44,-60.9024
4.35374,4866.5,-64.8781
4.35374,4909.57,-74.5804
4.35374,4952.64,-83.2654
4.35374,4995.7,-67.4889
4.35374,5038.77,-66.1275
4.35374,5081.84,-67.8141
4.35374,5124.9,-66.6099
4.35374,5167.97,-67.2113
4.35374,5211.04,-68.5414
4.35374,5254.1,-70.7411
4.35374,5297.17,-71.6635
4.35374,5340.23,-69.9796
4.35374,5383.3,-72.733
4.35374,5426.37,-82.6528
4.35374,5469.43,-75.7054
4.35374,5512.5,-76.8176
4.36535,0,-71.5749
4.36535,43.0664,-76.8808
4.36535,86.1328,-70.1474
4.36535,129.199,-53.1999
4.36535,172.266,-44.7499
4.36535,215.332,-37.3934
4.36535,258.398,-40.9024
4.36535,301.465,-31.9027
4.36535,344.531,-41.3857
4.36535,387.598,-30.1516
4.36535,430.664,-21.5498
4.36535,473.73,-17.1344
4.36535,516.797,-23.266
4.36535,559.863,-38.1398
4.36535,602.93,-48.1192
4.36535,645.996,-34.2296
4.36535,689.062,-25.9811
4.36535,732.129,-28.6007
4.36535,775.195,-43.5144
4.36535,818.262,-46.3196
4.36535,861.328,-52.569
4.36535,904.395,-29.3194
4.36535,947.461,-21.8823
4.36535,990.527,-21.0022
4.36535,1033.59,-22.5546
4.36535,1076.66,-24.3701
4.36535,1119.73,-25.3134
4.36535,1162.79,-24.8615
4.36535,1205.86,-26.4638
4.36535,1248.93,-30.662
4.36535,1291.99,-34.7531
4.36535,1335.06,-45.4422
4.36535,1378.12,-49.8247
4.36535,1421.19,-43.44
4.36535,1464.26,-47.7507
4.36535,1507.32,-54.2621
4.36535,1550.39,-60.6507
4.36535,1593.46,-53.4631
4.36535,1636.52,-57.6008
4.36535,1679.59,-54.0129
4.36535,1722.66,-62.7242
4.36535,1765.72,-50.4298
4.36535,1808.79,-58.2318
4.36535,1851.86,-55.1435
4.36535,1894.92,-56.857
4.36535,1937.99,-69.2666
4.36535,1981.05,-57.7202
4.36535,2024.12,-57.2905
4.36535,2067.19,-46.2344
4.36535,2110.25,-49.135
4.36535,2153.32,-74.4463
4.36535,2196.39,-63.9688
4.36535,2239.45,-71.3814
4.36535,2282.52,-50.2832
4.36535,2325.59,-44.3932
4.36535,2368.65,-48.752
4.36535,2411.72,-57.9493
4.36535,2454.79,-56.2247
4.36535,2497.85,-56.8917
4.36535,2540.92,-58.1938
4.36535,2583.98,-67.1643
4.36535,2627.05,-60.1608
4.36535,2670.12,-60.7541
4.36535,2713.18,-59.6526
4.36535,2756.25,-55.8724
4.36535,2799.32,-59.6109
4.36535,2842.38,-58.4143
4.36535,2885.45,-56.6559
4.36535,2928.52,-61.4303
4.36535,2971.58,-65.5006
4.36535,3014.65,-57.5752
4.36535,3057.71,-55.925
4.36535,3100.78,-62.5222
4.36535,3143.85,-52.2602
4.36535,3186.91,-46.4706
4.36535,3229.98,-46.7222
4.36535,3273.05,-53.787
4.36535,3316.11,-69.4966
4.36535,3359.18,-57.595
4.36535,3402.25,-59.1538
4.36535,3445.31,-65.0587
4.36535,3488.38,-57.172
4.36535,3531.45,-66.2353
4.36535,3574.51,-60.9051
4.36535,3617.58,-61.9579
4.36535,3660.64,-56.1998
4.36535,3703.71,-52.2718
4.36535,3746.78,-55.6145
4.36535,3789.84,-61.6345
4.36535,3832.91,-56.3101
4.36535,3875.98,-50.1277
4.36535,3919.04,-43.8287
4.36535,3962.11,-44.6656
4.36535,4005.18,-54.2672
4.36535,4048.24,-60.324
4.36535,4091.31,-55.2004
4.36535,4134.38,-52.8069
4.36535,4177.44,-53.0777
4.36535,4220.51,-61.8259
4.36535,4263.57,-62.2182
4.36535,4306.64,-58.8508
4.36535,4349.71,-56.6017
4.36535,4392.77,-53.5673
4.36535,4435.84,-53.5739
4.36535,4478.91,-57.9766
4.36535,4521.97,-78.2641
4.36535,4565.04,-62.3079
4.36535,4608.11,-56.0295
4.36535,4651.17,-56.597
4.36535,4694.24,-72.3229
4.36535,4737.3,-52.7667
4.36535,4780.37,-53.6641
4.36535,4823.44,-63.8987
4.36535,4866.5,-60.3586
4.36535,4909.57,-68.5139
4.36535,4952.64,-68.617
4.36535,4995.7,-64.2217
4.36535,5038.77,-60.5579
4.36535,5081.84,-59.3298
4.36535,5124.9,-66.8605
4.36535,5167.97,-72.5996
4.36535,5211.04,-68.0837
4.36535,5254.1,-62.4172
4.36535,5297.17,-59.0335
4.36535,5340.23,-57.8765
4.36535,5383.3,-57.7699
4.36535,5426.37,-61.9542
4.36535,5469.43,-75.5998
4.36535,5512.5,-83.3793
4.37696,0,-67.5557
4.37696,43.0664,-73.5244
4.37696,86.1328,-74.5724
4.37696,129.199,-57.059
4.37696,172.266,-54.1631
4.37696,215.332,-37.0236
4.37696,258.398,-32.0811
4.37696,301.465,-29.0692
4.37696,344.531,-35.2745
4.37696,387.598,-36.5759
4.37696,430.664,-25.3277
4.37696,473.73,-22.503
4.37696,516.797,-30.2593
4.37696,559.863,-51.009
4.37696,602.93,-45.3338
4.37696,645.996,-34.9388
4.37696,689.062,-22.4204
4.37696,732.129,-24.1244
4.37696,775.195,-42.9047
4.37696,818.262,-49.8828
4.37696,861.328,-49.0487
4.37696,904.395,-34.6845
4.37696,947.461,-38.9337
4.37696,990.527,-37.7978
4.37696,1033.59,-39.062
4.37696,1076.66,-40.5459
4.37696,1119.73,-34.8706
4.37696,1162.79,-27.2891
4.37696,1205.86,-25.9504
4.37696,1248.93,-25.1391
4.37696,1291.99,-26.8009
4.37696,1335.06,-29.7595
4.37696,1378.12,-27.4022
4.37696,1421.19,-25.3312
4.37696,1464.26,-26.8239
4.37696,1507.32,-30.5427
4.37696,1550.39,-36.4558
4.37696,1593.46,-51.4808
4.37696,1636.52,-39.9427
4.37696,1679.59,-43.2347
4.37696,1722.66,-53.2848
4.37696,1765.72,-57.9377
4.37696,1808.79,-48.0997
4.37696,1851.86,-42.9281
4.37696,1894.92,-47.8327
4.37696,1937.99,-77.8405
4.37696,1981.05,-54.6686
4.37696,2024.12,-49.7008
4.37696,2067.19,-51.3864
4.37696,2110.25,-51.5319
